Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: env_image,Spreadsheet: image_set,Spreadsheet: noisiness,Spreadsheet: oddity,Spreadsheet: quadrant,Spreadsheet: blockType,Store: ToFind
79,1784018026390,14/07/2026 08:33:46,1784018026390,1,14/07/2026 09:33:46,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,26,trial,image rating,aixaxv,1,continue,,,3764.3000000953616,3749.899999999994,3764.3000000953616,3764.3000000953616,3749.899999999994,3764.3000000953616,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
80,1784018026392,14/07/2026 08:33:46,1784018026392,1,14/07/2026 09:33:46,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,26,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,2416.600000000006,3749.899999999994,3766.1999999523105,2416.600000000006,3749.899999999994,3766.1999999523105,1,1349.5999999523046,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
81,1784018026392,14/07/2026 08:33:46,1784018026392,1,14/07/2026 09:33:46,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,26,trial,image rating,aixaxv,1,response,"3 - Yes, but would not be feel nice",,3000,3749.899999999994,3766.3000000953616,3000,3749.899999999994,3766.3000000953616,1,766.3000000953616,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
82,1784018029508,14/07/2026 08:33:49,1784018029508,1,14/07/2026 09:33:49,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,continue,,,3131.9000000953674,3116.7000000000116,3131.9000000953674,3131.9000000953674,3116.7000000000116,3131.9000000953674,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-11-oddity-low-n.png,11,0 - Low,1 - Present,3,trial,
83,1784018029508,14/07/2026 08:33:49,1784018029508,1,14/07/2026 09:33:49,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,1750,3116.7000000000116,3132.100000143051,1750,3116.7000000000116,3132.100000143051,1,1382.1000001430511,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-11-oddity-low-n.png,11,0 - Low,1 - Present,3,trial,
84,1784018029508,14/07/2026 08:33:49,1784018029508,1,14/07/2026 09:33:49,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,27,trial,image rating,aixaxv,1,response,4 - Certainly Not,,2550.100000000006,3116.7000000000116,3132.2000000476837,2550.100000000006,3116.7000000000116,3132.2000000476837,1,582.1000000476779,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-11-oddity-low-n.png,11,0 - Low,1 - Present,3,trial,
85,1784018032374,14/07/2026 08:33:52,1784018032374,1,14/07/2026 09:33:52,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,continue,,,2881.500000047672,2866.6999999999825,2881.500000047672,2881.500000047672,2866.6999999999825,2881.500000047672,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-11-normal-low-n.png,11,0 - Low,0 - None,1,trial,
86,1784018032374,14/07/2026 08:33:52,1784018032374,1,14/07/2026 09:33:52,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1750,2866.6999999999825,2881.700000095356,1750,2866.6999999999825,2881.700000095356,1,1131.7000000953558,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-11-normal-low-n.png,11,0 - Low,0 - None,1,trial,
87,1784018032374,14/07/2026 08:33:52,1784018032374,1,14/07/2026 09:33:52,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,28,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2150,2866.6999999999825,2881.7999999999884,2150,2866.6999999999825,2881.7999999999884,1,731.7999999999884,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-11-normal-low-n.png,11,0 - Low,0 - None,1,trial,
88,1784018034575,14/07/2026 08:33:54,1784018034575,1,14/07/2026 09:33:54,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,continue,,,2215.399999952322,2200,2215.399999952322,2215.399999952322,2200,2215.399999952322,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-06-normal-noise.png,06,1 - High,0 - None,2,trial,
89,1784018034575,14/07/2026 08:33:54,1784018034575,1,14/07/2026 09:33:54,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1083.3000000000175,2200,2215.700000143057,1083.3000000000175,2200,2215.700000143057,1,1132.4000001430395,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-06-normal-noise.png,06,1 - High,0 - None,2,trial,
90,1784018034575,14/07/2026 08:33:54,1784018034575,1,14/07/2026 09:33:54,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,29,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,1449.8999999999942,2200,2215.8000000476895,1449.8999999999942,2200,2215.8000000476895,1,765.9000000476954,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-06-normal-noise.png,06,1 - High,0 - None,2,trial,
91,1784018037625,14/07/2026 08:33:57,1784018037625,1,14/07/2026 09:33:57,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,continue,,,3065.3000000476895,3049.899999999994,3065.3000000476895,3065.3000000476895,3049.899999999994,3065.3000000476895,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-03-normal-noise.png,03,1 - High,0 - None,2,trial,
92,1784018037627,14/07/2026 08:33:57,1784018037627,1,14/07/2026 09:33:57,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,response,1 - Completely Expected,,1716.6000000000058,3049.899999999994,3066.499999999971,1716.6000000000058,3049.899999999994,3066.499999999971,1,1349.899999999965,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-03-normal-noise.png,03,1 - High,0 - None,2,trial,
93,1784018037627,14/07/2026 08:33:57,1784018037627,1,14/07/2026 09:33:57,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,30,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2399.899999999994,3049.899999999994,3066.499999999971,2399.899999999994,3049.899999999994,3066.499999999971,1,666.5999999999767,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-03-normal-noise.png,03,1 - High,0 - None,2,trial,
94,1784018039607,14/07/2026 08:33:59,1784018039607,1,14/07/2026 09:33:59,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,continue,,,1997.499999952328,1983.4000000000233,1997.499999952328,1997.499999952328,1983.4000000000233,1997.499999952328,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
95,1784018039607,14/07/2026 08:33:59,1784018039607,1,14/07/2026 09:33:59,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,response,1 - Completely Expected,,966.8000000000175,1983.4000000000233,1997.8000001430628,966.8000000000175,1983.4000000000233,1997.8000001430628,1,1031.0000001430453,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
96,1784018039607,14/07/2026 08:33:59,1784018039607,1,14/07/2026 09:33:59,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,31,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,1400.1000000000058,1983.4000000000233,1997.8000001430628,1400.1000000000058,1983.4000000000233,1997.8000001430628,1,597.700000143057,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-12-normal-low-n.png,12,0 - Low,0 - None,1,trial,
97,1784018041723,14/07/2026 08:34:01,1784018041723,1,14/07/2026 09:34:01,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,continue,,,2130.5999999523046,2116.5999999999767,2130.5999999523046,2130.5999999523046,2116.5999999999767,2130.5999999523046,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
98,1784018041724,14/07/2026 08:34:01,1784018041724,1,14/07/2026 09:34:01,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,response,1 - Completely Expected,,983.3999999999942,2116.5999999999767,2130.9000001430395,983.3999999999942,2116.5999999999767,2130.9000001430395,1,1147.5000001430453,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
99,1784018041724,14/07/2026 08:34:01,1784018041724,1,14/07/2026 09:34:01,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,32,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,1516.5999999999767,2116.5999999999767,2131.000000047672,1516.5999999999767,2116.5999999999767,2131.000000047672,1,614.4000000476954,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-10-normal-low-n.png,10,0 - Low,0 - None,1,trial,
100,1784018053090,14/07/2026 08:34:13,1784018053090,1,14/07/2026 09:34:13,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,propensity,self description,j4fouq,1,continue,,,11380.200000000012,11366.700000000012,11380.200000000012,11380.200000000012,11366.700000000012,11380.200000000012,1,0,0,,Click To Continue,Continue Button,3,object-175,propensity,,,,,,,
101,1784018053092,14/07/2026 08:34:13,1784018053092,1,14/07/2026 09:34:13,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,propensity,self description,j4fouq,1,response,0 - adventurous,,8816.700000000012,11366.700000000012,11382.300000143063,8816.700000000012,11366.700000000012,11382.300000143063,1,2565.600000143051,0,,Rating Scale,Propensity,2,object-176,propensity,,,,,,,
102,1784018054610,14/07/2026 08:34:14,1784018054610,1,14/07/2026 09:34:14,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,trial_structure,1,break,break time,ebcsn1,1,continue,,,1533.4000000000233,1516.7000000000116,1533.4000000000233,1533.4000000000233,1516.7000000000116,1533.4000000000233,1,0,0,,Click To Continue,Continue Button,2,object-128,break,,,,,,,
103,1784018054610,14/07/2026 08:34:14,1784018054610,1,14/07/2026 09:34:14,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,,,,,,,info,END,,,,163574,,,,,,,,,,,,,,,,,,,
104,1784018056892,14/07/2026 08:34:16,1784018056892,1,14/07/2026 09:34:16,274266,20,task-8m3r,,57185428,BLINDED,16347617,,complete,,6a55eecfc269971c35d7559c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 149.0.0.0,1470x956,1470x778,,,0,Visual Oddity (Silvino),17,ABECD,Contingent,trial_structure,,,,,,,info,TAB_HIDDEN,,,,,,,,,,,,,,,,,,,,,,,
1,1784019174497,14/07/2026 08:52:54,1784019174497,-5,14/07/2026 03:52:54,274266,20,task-8m3r,,57186430,BLINDED,16347619,,complete,,6a55edff892a057e61ba39de,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,
2,1784019197418,14/07/2026 08:53:17,1784019197418,-5,14/07/2026 03:53:17,274266,20,task-8m3r,,57186430,BLINDED,16347619,,complete,,6a55edff892a057e61ba39de,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,instructions,instructions message,iypzb9,1,continue,,,22939.10000001192,22930,22939.10000001192,22939.10000001192,22930,22939.10000001192,1,0,0,,Click To Continue,Continue Button,2,object-90,instructions,,,,,,,
3,1784019215881,14/07/2026 08:53:35,1784019215881,-5,14/07/2026 03:53:35,274266,20,task-8m3r,,57186430,BLINDED,16347619,,complete,,6a55edff892a057e61ba39de,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,instructions,how to answer,ljxupn,2,continue,,,18472.49999998808,18467.2,18472.49999998808,18472.49999998808,18467.2,18472.49999998808,1,0,0,,Click To Continue,Continue Button,2,object-167,instructions,,,,,,,
4,1784019231568,14/07/2026 08:53:51,1784019231568,-5,14/07/2026 03:53:51,274266,20,task-8m3r,,57186430,BLINDED,16347619,,complete,,6a55edff892a057e61ba39de,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1536x730,,,0,Visual Oddity (Silvino),17,EADBC,Non-contingent,trial_structure,trial_structure,1,trial,image rating,aixaxv,1,continue,,,15692.90000001192,15686.199999999997,15692.90000001192,15692.90000001192,15686.199999999997,15692.90000001192,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-16-normal-noise.png,16,1 - High,0 - None,2,trial,
