Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display
2,1784017413450,14/07/2026 08:23:33,1784017413450,1,14/07/2026 09:23:33,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784017413457,14/07/2026 08:23:33,1784017413457,1,14/07/2026 09:23:33,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784017438383,14/07/2026 08:23:58,1784017438383,1,14/07/2026 09:23:58,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,24935.100000000373,24928.600000000002,24935.100000000373,24935.100000000373,24928.600000000002,24935.100000000373,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
5,1784017445070,14/07/2026 08:24:05,1784017445070,1,14/07/2026 09:24:05,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Instructions,1w1t91,2,continue,,,6693.500000000371,6677.799999999996,6693.500000000371,6693.500000000371,6677.799999999996,6693.500000000371,1,0,0,,Click To Continue,Continue Button,2,object-4,Instructions
6,1784017449979,14/07/2026 08:24:09,1784017449979,1,14/07/2026 09:24:09,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,age,5wcce5,1,response,46,,2514.4000000000015,4912.600000000006,4924.500000000189,2514.4000000000015,4912.600000000006,4924.500000000189,1,2410.1000000001877,0,,Single Text Entry,Single Text Entry,2,object-11,Questions
7,1784017452830,14/07/2026 08:24:12,1784017452830,1,14/07/2026 09:24:12,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,continue,,,2863.300000000556,2847.5,2863.300000000556,2863.300000000556,2847.5,2863.300000000556,1,0,0,,Click To Continue,Continue Button,3,object-53,Questions
8,1784017452831,14/07/2026 08:24:12,1784017452831,1,14/07/2026 09:24:12,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,gender,9b3p1i,2,response,Male,,1681.699999999997,2847.5,2864.1000000003696,1681.699999999997,2847.5,2864.1000000003696,1,1182.4000000003725,0,,Multiple choice,Multiple choice,2,object-52,Questions
9,1784017458235,14/07/2026 08:24:18,1784017458235,1,14/07/2026 09:24:18,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,continue,,,5420.199999999997,5412.299999999996,5420.199999999997,5420.199999999997,5412.299999999996,5420.199999999997,1,0,0,,Click To Continue,Continue Button,3,object-68,Questions
10,1784017458235,14/07/2026 08:24:18,1784017458235,1,14/07/2026 09:24:18,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,vision,zaaw3i,3,response,Yes,,2914.0999999999985,5412.299999999996,5420.900000000183,2914.0999999999985,5412.299999999996,5420.900000000183,1,2506.800000000185,0,,Multiple choice,Multiple choice,2,object-67,Questions
11,1784017465610,14/07/2026 08:24:25,1784017465610,1,14/07/2026 09:24:25,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,continue,,,7383.7000000007465,7376.799999999996,7383.7000000007465,7383.7000000007465,7376.799999999996,7383.7000000007465,1,0,0,,Click To Continue,Continue Button,3,object-34,Questions
12,1784017465613,14/07/2026 08:24:25,1784017465613,1,14/07/2026 09:24:25,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,hearing,m4bmcz,4,response,No,,3647,7376.799999999996,7386.600000000188,3647,7376.799999999996,7386.600000000188,1,3739.6000000001877,0,,Multiple choice,Multiple choice,2,object-33,Questions
13,1784017470653,14/07/2026 08:24:30,1784017470653,1,14/07/2026 09:24:30,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,continue,,,5049.400000000751,5046,5049.400000000751,5049.400000000751,5046,5049.400000000751,1,0,0,,Click To Continue,Continue Button,3,object-30,Questions
14,1784017470653,14/07/2026 08:24:30,1784017470653,1,14/07/2026 09:24:30,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,computer,alfmqs,5,response,Laptop,,2864.300000000003,5046,5049.900000000751,2864.300000000003,5046,5049.900000000751,1,2185.600000000748,0,,Multiple choice,Multiple choice,2,object-29,Questions
15,1784017476448,14/07/2026 08:24:36,1784017476448,1,14/07/2026 09:24:36,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,continue,,,5798.700000000565,5795,5798.700000000565,5798.700000000565,5795,5798.700000000565,1,0,0,,Click To Continue,Continue Button,3,object-58,Questions
16,1784017476450,14/07/2026 08:24:36,1784017476450,1,14/07/2026 09:24:36,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,audio,odoh6m,6,response,Computer/Laptop speakers,,2830.9000000000087,5795,5801.200000000565,2830.9000000000087,5795,5801.200000000565,1,2970.300000000556,0,,Multiple choice,Multiple choice,2,object-57,Questions
17,1784017481169,14/07/2026 08:24:41,1784017481169,1,14/07/2026 09:24:41,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,continue,,,4724.500000000378,4712.5,4724.500000000378,4724.500000000378,4712.5,4724.500000000378,1,0,0,,Click To Continue,Continue Button,3,object-38,Questions
18,1784017481169,14/07/2026 08:24:41,1784017481169,1,14/07/2026 09:24:41,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Questions,cursor,r8v81l,7,response,Trackpad,,2381.2000000000116,4712.5,4725.100000000006,2381.2000000000116,4712.5,4725.100000000006,1,2343.899999999994,0,,Multiple choice,Multiple choice,2,object-37,Questions
19,1784017488814,14/07/2026 08:24:48,1784017488814,1,14/07/2026 09:24:48,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,7656.900000000751,7643.800000000003,7656.900000000751,7656.900000000751,7643.800000000003,7656.900000000751,1,0,0,,Audio Clip,Audio,2,object-41,Volume
20,1784017501782,14/07/2026 08:25:01,1784017501782,1,14/07/2026 09:25:01,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,20624.90000000075,20615.70000000001,20624.90000000075,20624.90000000075,20615.70000000001,20624.90000000075,1,0,0,,Audio Clip,Audio,2,object-41,Volume
21,1784017502570,14/07/2026 08:25:02,1784017502570,1,14/07/2026 09:25:02,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio started,,21412.800000000192,21398.5,21412.800000000192,21412.800000000192,21398.5,21412.800000000192,1,0,0,,Audio Clip,Audio,3,object-43,Volume
22,1784017512572,14/07/2026 08:25:12,1784017512572,1,14/07/2026 09:25:12,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,info,audio finished,,31414.800000000192,31406.5,31414.800000000192,31414.800000000192,31406.5,31414.800000000192,1,0,0,,Audio Clip,Audio,3,object-43,Volume
23,1784017513260,14/07/2026 08:25:13,1784017513260,1,14/07/2026 09:25:13,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,Spreadsheet1,1,Volume,Screen 1,8grzbf,1,continue,,,32103.40000000075,32089.300000000003,32103.40000000075,32103.40000000075,32089.300000000003,32103.40000000075,1,0,0,,Click To Continue,Continue Button,4,object-45,Volume
24,1784017513261,14/07/2026 08:25:13,1784017513261,1,14/07/2026 09:25:13,274266,20,task-fw7d,,57185221,BLINDED,16347713,,complete,,6a55f15dd60a8bb10a0c9b79,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x911,,,0,Demographics Questionnaire,7,ABECD,Non-contingent,Spreadsheet1,,,,,,,info,END,,,,99758,,,,,,,,,,,,
1,1784017397364,14/07/2026 08:23:17,1784017397364,-6,14/07/2026 02:23:17,274266,20,task-fw7d,,57185217,BLINDED,16347714,,complete,,6a55effcb82d2e6790fafa6d,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,,,,,,,,,,
2,1784017411963,14/07/2026 08:23:31,1784017411963,-6,14/07/2026 02:23:31,274266,20,task-fw7d,,57185217,BLINDED,16347714,,complete,,6a55effcb82d2e6790fafa6d,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,,,,,,,,,,
3,1784017411967,14/07/2026 08:23:31,1784017411967,-6,14/07/2026 02:23:31,274266,20,task-fw7d,,57185217,BLINDED,16347714,,complete,,6a55effcb82d2e6790fafa6d,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,
4,1784017430668,14/07/2026 08:23:50,1784017430668,-6,14/07/2026 02:23:50,274266,20,task-fw7d,,57185217,BLINDED,16347714,,complete,,6a55effcb82d2e6790fafa6d,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1920x1080,1920x945,,,0,Demographics Questionnaire,7,CDBEA,Contingent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,uu6gea,1,continue,,,18706.400000286103,18700.399999999998,18706.400000286103,18706.400000286103,18700.399999999998,18706.400000286103,1,0,0,,Click To Continue,Continue Button,2,object-62,Instructions
